"38421SI_384204_EL0100 - CRECHE JEANNE LABOURBE - Courbe de charge - Energie active
 Du 01/07/2023 au 31/07/2023",,
,,
Date de D�but,Date de Fin,Consommation Distributeur<br><br>(kW)
12-07-23 04:30,12-07-23 05:00,0
12-07-23 05:00,12-07-23 05:30,0
12-07-23 05:30,12-07-23 06:00,0
12-07-23 06:00,12-07-23 06:30,0
12-07-23 06:30,12-07-23 07:00,0
12-07-23 07:00,12-07-23 07:30,0
12-07-23 07:30,12-07-23 08:00,1
12-07-23 08:00,12-07-23 08:30,3
12-07-23 08:30,12-07-23 09:00,0
12-07-23 09:00,12-07-23 09:30,1
12-07-23 09:30,12-07-23 10:00,0
12-07-23 10:00,12-07-23 10:30,2
12-07-23 10:30,12-07-23 11:00,1
12-07-23 11:00,12-07-23 11:30,2
12-07-23 11:30,12-07-23 12:00,1
12-07-23 12:00,12-07-23 12:30,2
12-07-23 12:30,12-07-23 13:00,1
12-07-23 13:00,12-07-23 13:30,1
12-07-23 13:30,12-07-23 14:00,0
12-07-23 14:00,12-07-23 14:30,1
12-07-23 14:30,12-07-23 15:00,1
12-07-23 15:00,12-07-23 15:30,1
12-07-23 15:30,12-07-23 16:00,1
12-07-23 16:00,12-07-23 16:30,2
12-07-23 16:30,12-07-23 17:00,1
12-07-23 17:00,12-07-23 17:30,1
12-07-23 17:30,12-07-23 18:00,1
12-07-23 18:00,12-07-23 18:30,0
12-07-23 18:30,12-07-23 19:00,0
12-07-23 19:00,12-07-23 19:30,0
12-07-23 19:30,12-07-23 20:00,0
12-07-23 20:00,12-07-23 20:30,0
12-07-23 20:30,12-07-23 21:00,0
12-07-23 21:00,12-07-23 21:30,0
12-07-23 21:30,12-07-23 22:00,0
12-07-23 22:00,12-07-23 22:30,0
12-07-23 22:30,12-07-23 23:00,0
12-07-23 23:00,12-07-23 23:30,0
12-07-23 23:30,13-07-23 00:00,0
13-07-23 00:00,13-07-23 00:30,2
13-07-23 00:30,13-07-23 01:00,0
13-07-23 01:00,13-07-23 01:30,0
13-07-23 01:30,13-07-23 02:00,0
13-07-23 02:00,13-07-23 02:30,0
13-07-23 02:30,13-07-23 03:00,0
13-07-23 03:00,13-07-23 03:30,0
13-07-23 03:30,13-07-23 04:00,0
13-07-23 04:00,13-07-23 04:30,0
13-07-23 04:30,13-07-23 05:00,0
13-07-23 05:00,13-07-23 05:30,0
13-07-23 05:30,13-07-23 06:00,0
13-07-23 06:00,13-07-23 06:30,0
13-07-23 06:30,13-07-23 07:00,0
13-07-23 07:00,13-07-23 07:30,0
13-07-23 07:30,13-07-23 08:00,1
13-07-23 08:00,13-07-23 08:30,1
13-07-23 08:30,13-07-23 09:00,0
13-07-23 09:00,13-07-23 09:30,0
13-07-23 09:30,13-07-23 10:00,0
13-07-23 10:00,13-07-23 10:30,3
13-07-23 10:30,13-07-23 11:00,2
13-07-23 11:00,13-07-23 11:30,0
13-07-23 11:30,13-07-23 12:00,2
13-07-23 12:00,13-07-23 12:30,1
13-07-23 12:30,13-07-23 13:00,1
13-07-23 13:00,13-07-23 13:30,3
13-07-23 13:30,13-07-23 14:00,2
13-07-23 14:00,13-07-23 14:30,1
13-07-23 14:30,13-07-23 15:00,0
13-07-23 15:00,13-07-23 15:30,0
13-07-23 15:30,13-07-23 16:00,1
13-07-23 16:00,13-07-23 16:30,1
13-07-23 16:30,13-07-23 17:00,2
13-07-23 17:00,13-07-23 17:30,1
13-07-23 17:30,13-07-23 18:00,2
13-07-23 18:00,13-07-23 18:30,0
13-07-23 18:30,13-07-23 19:00,0
13-07-23 19:00,13-07-23 19:30,0
13-07-23 19:30,13-07-23 20:00,0
13-07-23 20:00,13-07-23 20:30,0
